Longitude (x),Latitude (y),Station Name,Climate ID,Date,Year,Month,Day,Data Quality,valueMax,Max Temp Flag,valueMin,Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-01-01,2011,1,1,,7.5,,1.6,,4.6,,13.4,,0,,2.2,,0,,2.2,,4,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-01-02,2011,1,2,,8.4,,-2.6,,2.9,,15.1,,0,,1.6,,0,,1.6,,2,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-01-03,2011,1,3,,-1.2,,-6.1,,-3.7,,21.7,,0,,0,,0,T,0,T,2,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-01-04,2011,1,4,,-3.4,,-9.3,,-6.4,,24.4,,0,,0,,2.4,,2,,2,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-01-05,2011,1,5,,-3.4,,-9,,-6.2,,24.2,,0,,0,,0,T,0,T,3,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-01-06,2011,1,6,,-5,,-11.3,,-8.2,,26.2,,0,,0,,0.6,,0.6,,3,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-01-07,2011,1,7,,-4,,-8,,-6,,24,,0,,0,,1,,1,,3,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-01-08,2011,1,8,,-3.1,,-9,,-6.1,,24.1,,0,,0,,0,T,0,T,3,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-01-09,2011,1,9,,-2.8,,-8.9,,-5.9,,23.9,,0,,0,,3.2,,3.2,,3,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-01-10,2011,1,10,,-6.9,,-9.7,,-8.3,,26.3,,0,,0,,0.2,,0.2,,3,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-01-11,2011,1,11,,-6.9,,-8.8,,-7.9,,25.9,,0,,0,,0,T,0,T,3,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-01-12,2011,1,12,,-4.4,,-9.2,,-6.8,,24.8,,0,,0,,0,T,0,T,3,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-01-13,2011,1,13,,-6.1,,-9.5,,-7.8,,25.8,,0,,0,,0,T,0,T,3,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-01-14,2011,1,14,,-6.8,,-11.2,,-9,,27,,0,,0,,0,T,0,T,3,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-01-15,2011,1,15,,-7.8,,-14.9,,-11.4,,29.4,,0,,0,,9.4,,7.2,,3,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-01-16,2011,1,16,,-9.7,,-19,,-14.4,,32.4,,0,,0,,0.4,,0.4,,8,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-01-17,2011,1,17,,-13.7,,-23.4,,-18.6,,36.6,,0,,0,,0,,0,,8,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-01-18,2011,1,18,,0.1,,-15.4,,-7.7,,25.7,,0,,0,,3.6,,3.2,,7,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-01-19,2011,1,19,,-3.9,,-10.2,,-7.1,,25.1,,0,,0,,0.4,,0.4,,8,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-01-20,2011,1,20,,-9.6,,-12.4,,-11,,29,,0,,0,,0.4,,0.4,,8,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-01-21,2011,1,21,,-8.2,,-15.7,,-12,,30,,0,,0,,2.4,,2.2,,8,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-01-22,2011,1,22,,-13.2,,-19.2,,-16.2,,34.2,,0,,0,,0,,0,,8,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-01-23,2011,1,23,,-16.6,,-25.8,,-21.2,,39.2,,0,,0,,0,,0,,8,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-01-24,2011,1,24,,-16.9,,-27.9,,-22.4,,40.4,,0,,0,,0,,0,,8,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-01-25,2011,1,25,,-12.5,,-18.3,,-15.4,,33.4,,0,,0,,3,,2.2,,8,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-01-26,2011,1,26,,-7.2,,-17.7,,-12.5,,30.5,,0,,0,,1,,0.6,,9,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-01-27,2011,1,27,,-3.1,,-8.7,,-5.9,,23.9,,0,,0,,0.8,,0.4,,9,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-01-28,2011,1,28,,-1.7,,-6.9,,-4.3,,22.3,,0,,0,,0.4,,0.4,,9,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-01-29,2011,1,29,,-4.4,,-11.5,,-8,,26,,0,,0,,3.4,,2.8,,8,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-01-30,2011,1,30,,-8.5,,-16.4,,-12.5,,30.5,,0,,0,,0.4,,0.4,,9,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-01-31,2011,1,31,,-15.2,,-20.9,,-18.1,,36.1,,0,,0,,0,,0,,9,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-02-01,2011,2,1,,-11.8,,-16.4,,-14.1,,32.1,,0,,0,,1.6,,1.4,,9,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-02-02,2011,2,2,,-10.6,,-13.1,,-11.9,,29.9,,0,,0,,20.4,,19,,10,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-02-03,2011,2,3,,-5.7,,-15.2,,-10.5,,28.5,,0,,0,,0.4,,0.4,,20,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-02-04,2011,2,4,,-3.1,,-10,,-6.6,,24.6,,0,,0,,0,T,0,T,20,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-02-05,2011,2,5,,1.3,,-6.5,,-2.6,,20.6,,0,,0,,11.2,,13.2,,18,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-02-06,2011,2,6,,1.2,,-3.6,,-1.2,,19.2,,0,,0,,2.8,,3.4,,29,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-02-07,2011,2,7,,1.5,,-0.8,,0.4,,17.6,,0,,0,,3,,3.4,,25,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-02-08,2011,2,8,,-0.3,,-17.2,,-8.8,,26.8,,0,,0,,3.6,,3.2,,26,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-02-09,2011,2,9,,-5,,-16.9,,-11,,29,,0,,0,,0.8,,0.8,,27,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-02-10,2011,2,10,,-9.1,,-14.9,,-12,,30,,0,,0,,0,T,0,T,27,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-02-11,2011,2,11,,-5.7,,-12.4,,-9.1,,27.1,,0,,0,,0,T,0,T,26,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-02-12,2011,2,12,,-1.7,,-12.5,,-7.1,,25.1,,0,,0,,3.6,,3.6,,27,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-02-13,2011,2,13,,-2.6,,-14.9,,-8.8,,26.8,,0,,0,,10.4,,10,,26,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-02-14,2011,2,14,,1.4,,-10.4,,-4.5,,22.5,,0,,1.8,,4.2,,6.4,,32,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-02-15,2011,2,15,,-10.3,,-19,,-14.7,,32.7,,0,,0,,0,,0,,32,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-02-16,2011,2,16,,-4.3,,-15.1,,-9.7,,27.7,,0,,0,,0,,0,,31,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-02-17,2011,2,17,,6.8,,-4.5,,1.2,,16.8,,0,,0.8,,0,,0.8,,31,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-02-18,2011,2,18,,9.6,,0,,4.8,,13.2,,0,,4.8,,0.2,,5,,22,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-02-19,2011,2,19,,0.8,,-11.6,,-5.4,,23.4,,0,,0,,0.8,,0.8,,11,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-02-20,2011,2,20,,-8.3,,-14.1,,-11.2,,29.2,,0,,0,,0.6,,0.6,,11,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-02-21,2011,2,21,,-9,,-15.7,,-12.4,,30.4,,0,,0,,0.2,,0.2,,10,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-02-22,2011,2,22,,-5.8,,-17.5,,-11.7,,29.7,,0,,0,,0,,0,,9,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-02-23,2011,2,23,,-3.4,,-16.1,,-9.8,,27.8,,0,,0,,0,,0,,9,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-02-24,2011,2,24,,-1.9,,-11.8,,-6.9,,24.9,,0,,0,,0.2,,0.2,,9,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-02-25,2011,2,25,,-2.5,,-9.3,,-5.9,,23.9,,0,,0,,3.8,,3.6,,9,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-02-26,2011,2,26,,-8.9,,-14.1,,-11.5,,29.5,,0,,0,,0,T,0,T,10,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-02-27,2011,2,27,,-4.6,,-12.7,,-8.7,,26.7,,0,,0,,1.6,,1.6,,10,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-02-28,2011,2,28,,1.4,,-6.1,,-2.4,,20.4,,0,,4.4,,7,,11.4,,10,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-03-01,2011,3,1,,-2.9,,-10.2,,-6.6,,24.6,,0,,0,,0,,0,,11,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-03-02,2011,3,2,,2.1,,-15.9,,-6.9,,24.9,,0,,0,,1.6,,1.4,,12,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-03-03,2011,3,3,,-10.1,,-20.4,,-15.3,,33.3,,0,,0,,0,,0,,12,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-03-04,2011,3,4,,1.5,,-15.5,,-7,,25,,0,,0,T,0,T,0,T,12,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-03-05,2011,3,5,,5.9,,0.7,,3.3,,14.7,,0,,24.6,,0.2,,24.8,,12,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-03-06,2011,3,6,,5.6,,-6.6,,-0.5,,18.5,,0,,15.4,,4.4,,21.4,,6,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-03-07,2011,3,7,,-3,,-15.4,,-9.2,,27.2,,0,,0,,14.2,,14.2,,15,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-03-08,2011,3,8,,-3.2,,-18.8,,-11,,29,,0,,0,,0,,0,,25,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-03-09,2011,3,9,,-1,,-12.5,,-6.8,,24.8,,0,,0,,5.2,,5.2,,25,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-03-10,2011,3,10,,3.1,,-1.9,,0.6,,17.4,,0,,26,,7.8,,33.8,,29,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-03-11,2011,3,11,,6.2,,1.5,,3.9,,14.1,,0,,6.6,,0,,6.6,,21,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-03-12,2011,3,12,,3.1,,0.4,,1.8,,16.2,,0,,0,T,0.2,,0.2,,12,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-03-13,2011,3,13,,3.8,,-1.9,,1,,17,,0,,0,,0.4,,0.4,,10,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-03-14,2011,3,14,,2.2,,-4.7,,-1.3,,19.3,,0,,0,,0,,0,,5,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-03-15,2011,3,15,,3.9,,-6.6,,-1.4,,19.4,,0,,0,,0,,0,,5,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-03-16,2011,3,16,,3.7,,-0.6,,1.6,,16.4,,0,,5,,0,,5,,5,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-03-17,2011,3,17,,7.9,,1.8,,4.9,,13.1,,0,,5.2,,0,,5.2,,3,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-03-18,2011,3,18,,11.2,,-1.4,,4.9,,13.1,,0,,0.6,,0.2,,0.8,,2,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-03-19,2011,3,19,,2,,-4.2,,-1.1,,19.1,,0,,0,,0,T,0,T,0,T,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-03-20,2011,3,20,,4,,-6.7,,-1.4,,19.4,,0,,0,,0,,0,,0,T,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-03-21,2011,3,21,,3,,0.1,,1.6,,16.4,,0,,0,T,8.6,,8.6,,0,T,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-03-22,2011,3,22,,5,,-5.6,,-0.3,,18.3,,0,,0,,0,T,0,T,0,T,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-03-23,2011,3,23,,-0.2,,-8.6,,-4.4,,22.4,,0,,0,,0,,0,,0,T,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-03-24,2011,3,24,,1.1,,-6.5,,-2.7,,20.7,,0,,0,,0.4,,0.4,,0,T,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-03-25,2011,3,25,,-1.6,,-6.5,,-4.1,,22.1,,0,,0,,0,T,0,T,0,T,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-03-26,2011,3,26,,0.4,,-7.1,,-3.4,,21.4,,0,,0,,0,,0,,0,T,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-03-27,2011,3,27,,-1.2,,-9.7,,-5.5,,23.5,,0,,0,,0,,0,,0,T,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-03-28,2011,3,28,,0.7,,-5.5,,-2.4,,20.4,,0,,0,,0,T,0,T,0,T,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-03-29,2011,3,29,,5.3,,-2.8,,1.3,,16.7,,0,,0,,0,,0,,0,T,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-03-30,2011,3,30,,8.4,,-4.5,,2,,16,,0,,0,,0,,0,,0,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-03-31,2011,3,31,,9.5,,-1.6,,4,,14,,0,,0,,0,,0,,0,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-04-01,2011,4,1,,5.5,,0.8,,3.2,,14.8,,0,,0.6,,0.6,,1.2,,0,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-04-02,2011,4,2,,11.6,,-0.4,,5.6,,12.4,,0,,0,T,0,T,0,T,0,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-04-03,2011,4,3,,10.2,,1.1,,5.7,,12.3,,0,,0,,0,,0,,0,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-04-04,2011,4,4,,8.4,,1,,4.7,,13.3,,0,,9.2,,1.6,,10.8,,0,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-04-05,2011,4,5,,9.5,,-0.3,,4.6,,13.4,,0,,3,,0,,3,,0,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-04-06,2011,4,6,,5.8,,-2.9,,1.5,,16.5,,0,,0,,0,T,0,T,0,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-04-07,2011,4,7,,7.6,,-4.1,,1.8,,16.2,,0,,0,,0,,0,,0,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-04-08,2011,4,8,,11.9,,-4.1,,3.9,,14.1,,0,,0,,0,,0,,0,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-04-09,2011,4,9,,15.2,,2.5,,8.9,,9.1,,0,,0,,0,,0,,0,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-04-10,2011,4,10,,16.4,,4.2,,10.3,,7.7,,0,,7.6,,0,,7.6,,0,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-04-11,2011,4,11,,23.6,,8.7,,16.2,,1.8,,0,,9.2,,0,,9.2,,0,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-04-12,2011,4,12,,13.4,,3.3,,8.4,,9.6,,0,,0,,0,,0,,0,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-04-13,2011,4,13,,9.4,,4.1,,6.8,,11.2,,0,,7.4,,0,,7.4,,0,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-04-14,2011,4,14,,10.4,,-1.3,,4.6,,13.4,,0,,0,T,0,,0,T,0,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-04-15,2011,4,15,,3.7,,-4.3,,-0.3,,18.3,,0,,0,,0,,0,,0,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-04-16,2011,4,16,,6.2,,-1.3,,2.5,,15.5,,0,,24.2,,0.2,,24.4,,0,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-04-17,2011,4,17,,8.7,,0.9,,4.8,,13.2,,0,,15.2,,0.2,,15.4,,0,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-04-18,2011,4,18,,5.2,,1.1,,3.2,,14.8,,0,,0,,0,T,0,T,0,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-04-19,2011,4,19,,8.7,,-2.2,,3.3,,14.7,,0,,0,,0,,0,,0,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-04-20,2011,4,20,,7.4,,0.4,,3.9,,14.1,,0,,21,,3,,24,,0,T,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-04-21,2011,4,21,,6.8,,-0.3,,3.3,,14.7,,0,,1,,0,T,1,,0,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-04-22,2011,4,22,,12,,-1.3,,5.4,,12.6,,0,,0,,0,,0,,0,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-04-23,2011,4,23,,12.9,,3.1,,8,,10,,0,,3.4,,0,,3.4,,0,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-04-24,2011,4,24,,13.5,,5.7,,9.6,,8.4,,0,,0,,0,,0,,0,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-04-25,2011,4,25,,16.4,,3.8,,10.1,,7.9,,0,,0,,0,,0,,0,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-04-26,2011,4,26,,13.4,,7.3,,10.4,,7.6,,0,,12,,0,,12,,0,,,,,
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2011-04-27,2011,4,27,,15,,6.3,,10.7,,7.3,,0,,8.8,,0,,8.8,,0,,,,,
